# p31mv_majority: settled base states, one per line.
# base_state<TAB>seconds<TAB>base_mask<TAB>break -- every one RESULT UNSAT (no witness).
# host p31_minus1v.bits, base {0 1 2 3 12}, base_states 8031.
# This file IS the record: done/ is resumption state and untracked.
# Written by sweep_snapshot.sh; rebuild done/ with sweep_rehydrate.sh p31mv_majority.
510	103.360	947	0 2
511	76.542	947	
512	67.638	947	0 2
513	125.672	947	0 2
514	156.771	947	0 2
515	99.417	947	0 2
516	83.912	947	0 2
517	144.404	947	0 2
518	163.651	947	0 2
519	157.365	947	0 2
520	29.736	947	0 2
521	58.507	947	0 2
522	110.076	947	0 2
523	114.100	947	0 2
524	139.220	947	0 2
525	55.576	947	0 2
526	173.838	947	0 2
527	135.165	947	0 2
528	92.279	947	0 2
529	137.629	947	0 2
530	73.998	947	0 2
531	89.467	947	0 2
532	93.522	947	0 2
533	164.847	947	0 2
534	105.354	947	0 2
535	117.431	947	0 2
536	181.031	947	0 2
537	53.800	947	0 2
538	127.737	947	0 2
539	131.592	947	0 2
540	100.923	947	0 2
541	179.447	947	0 2
542	184.104	947	0 2
543	80.962	947	0 2
544	125.247	947	0 2
545	106.025	947	0 2
546	128.557	947	0 2
547	231.362	947	0 2
548	169.742	947	0 2
549	84.452	947	0 2
550	195.830	947	0 2
551	210.297	947	0 2
552	124.406	947	0 2
553	168.728	947	0 2
554	84.700	947	0 2
555	111.880	947	0 2
556	172.136	947	0 2
557	181.113	947	0 2
558	156.674	947	0 2
559	131.967	947	0 2
560	246.035	947	0 2
561	187.036	947	0 2
562	133.106	947	0 2
563	157.783	947	0 2
564	120.220	947	0 2
565	122.460	947	0 2
566	145.580	947	0 2
567	149.361	947	0 2
568	205.243	947	0 2
569	196.782	947	0 2
570	203.488	947	0 2
571	101.890	947	0 2
572	178.059	947	0 2
573	215.779	947	0 2
574	205.062	947	0 2
575	96.465	947	0 2
576	122.937	947	0 2
577	119.581	947	0 2
578	35.540	947	0 2
579	126.472	947	0 2
580	120.188	947	0 2
581	69.080	947	0 2
582	148.732	947	0 2
583	151.758	947	0 2
584	67.633	947	0 2
585	121.831	947	0 2
586	90.276	947	0 2
587	185.635	947	0 2
588	196.657	947	0 2
589	107.780	947	0 2
590	208.468	947	0 2
591	192.113	947	0 2
592	156.476	947	0 2
593	232.389	947	0 2
594	190.659	947	0 2
595	306.287	947	0 2
